year,address.city,address.state,business.name,industry.division,industry.major_group
2008,ALLENTOWN,PA,Presbyterian Homes Inc,Services,Health Services
2008,Lexington,KY,D C Elevator  Inc,Construction,Construction Special Trade Contractors
2008,Clay,KY,Custom Engineering Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Turlock,CA,LJC Construction  Inc,Construction,Construction Special Trade Contractors
2008,Liberty,MO,"Sutherland Lumber Company of  Kansas City, LLC",Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,North Salt Lake,UT,Aero Tech Manufacturing Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Charlotte,NC,Price Brothers Inc,Construction,Construction Special Trade Contractors
2008,San Mateo,CA,Sunrise Senior Living MGT Inc,Services,Health Services
2008,Osceola,IA,Astoria Industries,Manufacturing,Miscellaneous Manufacturing Industries
2008,Wilmington,DE,American Seaboard Co Inc,Construction,Construction Special Trade Contractors
2008,STOCKTON,CA,Cozad Trailer Sales LLC,Manufacturing,Transportation Equipment
2008,Moundville,AL,Westervelt Company,Manufacturing,"Lumber And Wood Products, Except Furniture"
2008,Lutherville Timonium,MD,Prodec Finishes Inc,Construction,Construction Special Trade Contractors
2008,Shelburne Falls,MA,Caldwell Associates Inc,Services,Health Services
2008,Three Rivers,MA,Mustang Motorcycle Products,Manufacturing,Transportation Equipment
2008,Mount Vernon,NY,The Wartburg Home of the Evangelical Lutheran Church,Services,Health Services
2008,Venice,FL,Tervis Tumbler Company,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Glendale,CA,"Royal Palms Convalescent Hospital, Inc",Services,Health Services
2008,Hartford,CT,Park Place Health Center,Services,Health Services
2008,Southington,CT,Acucut  Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Dayton,NV,Oakley Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Earling,IA,Da-Ru Inc,Services,Health Services
2008,Moravia,NY,Crosible Inc,Manufacturing,Textile Mill Products
2008,ELKHART LAKE,WI,KEES INC,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,San Jose,CA,Applied Anodize Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Tampa,FL,Delgado Electric Inc,Construction,Construction Special Trade Contractors
2008,Monett,MO,Schreiber Foods Inc,Manufacturing,Food And Kindred Products
2008,Demopolis,AL,River City Industries,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2008,Dalton,GA,Campbell Printing Company Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Saint Louis,MO,Pool Tron  Inc,Construction,Construction Special Trade Contractors
2008,Irwin,PA,Marcia Pabis,Construction,Building Construction General Contractors And Operative Builders
2008,Middletown,NY,Adf Design Inc,Wholesale Trade,Wholesale Trade-durable Goods
2008,JUNEAU,WI,GLASFLOSS INDUSTRIES INC,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,HART,MI,OCEANA COUNTY MED CARE FCILTY,Services,Health Services
2008,Stony Point,NC,Shurtape Technologies  LLC,Manufacturing,Paper And Allied Products
2008,Lancaster,CA,PCI Care Venture I,Services,Health Services
2008,Pensacola,FL,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Newton Grove,NC,Hsm Manufacturing,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Frankfort,IN,Lep Special Fasteners  Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Sacramento,CA,D7 Roofing Services  Inc,Construction,Construction Special Trade Contractors
2008,DODGE CITY,KS,CARGILL MEAT SOLUTIONS,Manufacturing,Food And Kindred Products
2008,Commerce,CA,Valley Plating Works  Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Brooklyn,NY,Martin Greenfield Clothiers,Manufacturing,Apparel And Other Finished Products Made From Fabrics And Similar Materials
2008,Monroeville,OH,Underground Utilities  Inc,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Hernandez,NM,Will Do Construction  LLC,Construction,Building Construction General Contractors And Operative Builders
2008,Pine Bluff,AR,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Bartlesville,OK,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Minerva,OH,Extendedcare Great Trail Inc,Services,Health Services
2008,Staten Island,NY,SAINTS COSMAS DAMIAN ADULT HOME,Services,Social Services
2008,WOODRIDGE,IL,Vistar Corporation,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Carleton,MI,Ruhlig Farms,"Agriculture, Forestry, And Fishing",Agricultural Production Crops
2008,Morrilton,AR,"Riverview Healthcare Center, LLC",Services,Health Services
2008,Dexter,MI,Colorbok  Inc,Manufacturing,Paper And Allied Products
2008,Hamlin,TX,Pied Piper Pet & Wildlife Inc,Manufacturing,Food And Kindred Products
2008,Wichita,KS,Chance Rides Manufacturing Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Orlando,FL,Sunshine Recycling Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,LEBANON,CT,PRIDES CORNER FARMS INC.,"Agriculture, Forestry, And Fishing",Agricultural Production Crops
2008,Salt Lake City,UT,Alpine Drywall & Floor Coverings,Construction,Construction Special Trade Contractors
2008,Nashua,NH,Axsys Technologies,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Belleville,MI,REB Tool Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,West Chicago,IL,Action Plumbing Company,Construction,Construction Special Trade Contractors
2008,Westminster,CO,Twin Peaks Utilities & Infrastructure,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Miami,FL,DHL Express USA,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Pelham,AL,Bethea Power Products,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Santa Ana,CA,Greenwall  Inc,"Agriculture, Forestry, And Fishing",Agricultural Production Crops
2008,Sidney,NY,Quality Hardwoods Inc,Wholesale Trade,Wholesale Trade-durable Goods
2008,Hazle Township,PA,Lagana Jim Plumbing & Htg Inc,Construction,Construction Special Trade Contractors
2008,Comstock Park,MI,CNC Precision Machining Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Tama,IA,Tama Healthcare Entps LLC,Services,Health Services
2008,Santa Ana,CA,Tobin Steel Company Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Aliquippa,PA,Ardex Manufacturing,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2008,Arden,NC,Eaton Electrical Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,MANITOWOC,WI,R & J TRANSPORT INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,San Leandro,CA,"True World Foods San Francisco, LLC",Wholesale Trade,Wholesale Trade-non-durable Goods
2008,SPARKS,NV,KMART CORPORATION  8272,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Apopka,FL,Triquint Semiconductor,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Rural Hall,NC,Lantal Textiles Inc,Manufacturing,Textile Mill Products
2008,Pasadena,TX,Atlantic Plant Maintenance Inc,Construction,Construction Special Trade Contractors
2008,Plymouth,WI,H & H Utility Excavating  Inc,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Emerson,NJ,Emerson Convalescent Center,Services,Health Services
2008,Whittier,CA,Freedom Painting Inc,Construction,Construction Special Trade Contractors
2008,Bakersfield,CA,Klassen Corporation,Construction,Building Construction General Contractors And Operative Builders
2008,Barlow,OH,Blaney Hardwoods of Ohio Inc,Manufacturing,"Lumber And Wood Products, Except Furniture"
2008,Santa Fe Springs,CA,All-Star Lettering Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Cleveland,OH,Willow Park Convalescent Home,Services,Health Services
2008,HOLSTEIN,IA,Evangelical Lutheran,Services,Health Services
2008,Arlington,TX,Builders Frstsrc-Txas Group LP,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Toledo,OH,Skillcraft Systems of Toledo,Construction,Construction Special Trade Contractors
2008,Geneva,NY,Rist Transport  Ltd,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Milan,IL,Adrian Carriers Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Knightdale,NC,Weather Master Heating & AC Co,Construction,Construction Special Trade Contractors
2008,Hackensack,NJ,Tru-Val Electric Corporation,Construction,Construction Special Trade Contractors
2008,Tenafly,NJ,"County Manor Reha and HCC, LLC",Services,Health Services
2008,Cherryville,NC,Century Care of Cherryville,Services,Health Services
2008,Danville,KY,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Oklahoma City,OK,Premium Beers Oklahoma LLC,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,O Fallon,MO,Tmp Inc,Wholesale Trade,Wholesale Trade-durable Goods
2008,Scotts Valley,CA,Universal Audio  Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Iowa Park,TX,IESI TX Corporation,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,Brooklyn,NY,Roadway Express Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Springfield,IL,C & M Concrete Inc,Construction,Construction Special Trade Contractors
2008,Villa Rica,GA,Heritage Bag Company,Manufacturing,Paper And Allied Products
2008,Decatur,GA,Mmi Products  Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Granada Hills,CA,Metropolitn Water Dist Sou Cal,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,Lincolnshire,IL,Parker Hannifin Corporation,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Austin,TX,Haegelin Construction Co Ltd,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Hartington,NE,Cedar County Publishing Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Coushatta,LA,CLD Inc,Services,Health Services
2008,LAKEWOOD,NY,Premier Lakewood Inc.,Manufacturing,Primary Metal Industries
2008,Bristol,PA,Dorset Corporation,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Benton,AR,Sun-Times Media Group  Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,BISMARCK,ND,Medcenter One St. Vincent's,Services,Health Services
2008,Fremont,CA,Bay Polymer Corp,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,Fort Worth,TX,Lasko Products  Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Richmond,KY,"Lowe's Companies, Inc",Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Frankfort,KY,GOLDEN LIVING CENTER- FRANKFORT,Services,Health Services
2008,Orange,TX,Kenco Group Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Wendover,UT,Tooele County Wendover Airport,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2008,Palm Bay,FL,Service Electric  Inc,Construction,Construction Special Trade Contractors
2008,Middlesex,NJ,Container Mfg Inc-NJ Corp,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Malden,MA,Soep Painting Corp,Construction,Construction Special Trade Contractors
2008,NEW YORK CITY,NY,FEDEX EXPRESS,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2008,Corona,CA,Hyde & Hyde Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Bremen,AL,Hired Hand Manufacturing Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Idaho Falls,ID,Idaho Laboratories Corporation,Manufacturing,Primary Metal Industries
2008,Greenwood,MS,Pure Air Filter,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Cincinnati,OH,Airecon Manufacturing Corp,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Rockledge,FL,A & W Electric Co Inc,Construction,Construction Special Trade Contractors
2008,San Fernando,CA,Peter Carlson Enterprises,Manufacturing,Miscellaneous Manufacturing Industries
2008,Appleton,WI,Stock Building Supply Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Spencerport,NY,Suburban Disposal Corp,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,Avondale,PA,Gourmets Delight Mushroom Co,"Agriculture, Forestry, And Fishing",Agricultural Production Crops
2008,Suwanee,GA,Selecto Incorporated,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Philadelphia,PA,Premier Dental Products Co,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Bristol,PA,General Doors,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Tahlequah,OK,Apco Construction  LLC,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Broussard,LA,Saia Motor Freight Line Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Rock Valley,IA,Total Components Solutions,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Schuylkill Haven,PA,M & Q Packaging Corporation,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,West Nyack,NY,Bruce McGaw Graphics  Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,City of Industry,CA,Bentley Prince Street Inc,Manufacturing,Textile Mill Products
2008,Columbia,KY,J Downey & Son Lumber Inc,Wholesale Trade,Wholesale Trade-durable Goods
2008,Huntsville,AL,T - H Marine Supplies Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Bensenville,IL,Amglo Kemlite Laboratories Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Cedar Lake,IN,M M & M Electrical Supply,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Wrightsville,PA,Kauffman Elec Contrls & Contg,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Keene,NH,Hamshaw Lumber  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
